image_id,street,citi,n_citi,bed,bath,sqft,price,price_sqft,counts_locations,average_price_price_sqft
324,14934 Henderson Avenue,"Bakersfield, CA",24,7,4.1,5082,949000,187,74,175
325,12869 Sierra Way,"Kernville, CA",164,3,2,2686,995000,370,3,308
326,4332 BEN Avenue,"Studio City, CA",360,3,2,2185,1095000,501,5,723
327,4321 BELLAIRE Avenue,"Studio City, CA",360,3,2,1671,1225000,733,5,723
328,1345 Selvas Place,"Glendale, CA",126,3,2,1635,1075000,657,19,690
329,4911 N Algoma,"Eagle Rock, CA",106,3,3,1980,1449700,732,2,705
330,28614 Mount Lassen Lane,"Rancho Palos Verdes, CA",301,4,2,2100,1049000,500,10,670
331,21745 ybarra Road,"Woodland Hills, CA",410,4,3,2568,1100000,428,36,489
332,121 S Bluff Road,"Montebello, CA",223,6,5,2625,1080000,411,16,384
333,8630 STANMOOR Drive,"Los Angeles, CA",207,2,2,1834,1395000,761,388,586
334,4709 Lindblade Drive,"Culver City, CA",94,3,3,1382,1229000,889,10,811
335,23230 Ladrillo Street,"Woodland Hills, CA",410,4,4,2308,1195000,518,36,489
336,7040 E Mezzanine Way,"Long Beach, CA",204,4,2,2055,1195000,582,108,488
337,20540 Gartel Drive,"Walnut, CA",395,4,4,3348,1033000,309,14,405
338,1917 S POINT VIEW Street,"Los Angeles, CA",207,3,2,2162,1299000,601,388,586
339,4030 W 60TH Street,"Los Angeles, CA",207,3,2.1,1970,1175000,596,388,586
340,1912 Saleroso Drive,"Rowland Heights, CA",315,4,3,3219,1038000,322,23,340
341,5353 Huntington Drive N,"Los Angeles, CA",207,2,1,1054,999999,949,388,586
342,4208 Tulane Avenue,"Long Beach, CA",204,5,4,3850,1423500,370,108,488
343,4835 Algoma Avenue,"Los Angeles, CA",207,3,2,1646,1079000,656,388,586
344,19800 Winged Foot Way,"Porter Ranch, CA",292,4,5,3923,1149000,293,12,383
345,21117 Placerita Canyon Road,"Newhall, CA",239,3,3,2176,1089000,500,8,386
346,19944 E Lorencita Drive,"Covina, CA",91,4,4,3212,1188000,370,32,406
347,725 NAVY Street,"Santa Monica, CA",337,2,1,1064,1450000,1363,2,"1,492"
348,2815 Huntington Drive,"San Marino, CA",328,3,2,1509,1188000,787,4,771
349,20419 RUSTON Road,"Woodland Hills, CA",410,3,3,2338,1095000,468,36,489
350,611 N CURSON Avenue,"Los Angeles, CA",207,2,1,957,1499000,1566,388,586
351,1163 S MUIRFIELD Road,"Los Angeles, CA",207,3,2,1623,1075000,662,388,586
352,30034 Torrepines Place,"Agoura Hills, CA",3,4,3,3003,1130000,376,11,421
353,25061 River Walk Lane,"Stevenson Ranch, CA",359,4,3,3193,1097000,344,7,328
354,4806 Commonwealth Avenue,"La Canada Flintridge, CA",165,3,2,1302,999999,768,5,782
355,300 E Magna Vista Avenue,"Arcadia, CA",16,4,3,2406,1348000,560,12,679
356,1380 Rexford Avenue,"Pasadena, CA",274,4,3,1874,1150000,614,29,594
357,818 Penn Street,"El Segundo, CA",112,2,1,1057,1400000,1325,2,"1,102"
358,160 Club Road,"Pasadena, CA",274,4,3,3122,1499900,480,29,594
359,1211 N Los Robles Avenue,"Pasadena, CA",274,6,4,3145,1077500,343,29,594
360,18939 Westleigh Place,"Rowland Heights, CA",315,4,3,2866,1200000,419,23,340
361,21634 E Sleepy Hollow Court,"Walnut, CA",395,4,3,2484,1150000,463,14,405
362,10169 Rio Hondo,"El Monte, CA",111,6,3,3129,995900,318,16,430
363,23813 LADEENE Avenue,"Torrance, CA",376,4,2,1923,1095000,569,22,516
364,3800 Cherrywood Avenue,"Los Angeles, CA",207,3,2,1758,1200000,683,388,586
365,4425 SAINT CLAIR Avenue,"Studio City, CA",360,3,2,1250,1175000,940,5,723
366,2620 RUTHERFORD Drive,"Los Angeles, CA",207,2,2,1713,1329500,776,388,586
367,2321 LAKE VIEW Avenue,"Los Angeles, CA",207,3,2,1600,1199000,749,388,586
368,775 Havana Avenue,"Long Beach, CA",204,3,1,1883,1200000,637,108,488
369,1042 CORONADO Terrace,"Los Angeles, CA",207,2,2,1072,1099000,1025,388,586
370,12047 ANETA Street,"Culver City, CA",94,2,1,1034,1050000,1015,10,811
371,5228 SIERRA VILLA Drive,"Los Angeles, CA",207,3,2,1426,1198000,840,388,586
372,5724 Manton Avenue,"Woodland Hills, CA",410,3,2,2021,1275000,631,36,489
373,3274 Olive Avenue,"Altadena, CA",10,3,4,2937,1200000,409,16,578
374,10763 Charnock Road,"Los Angeles, CA",207,3,2,1293,1198900,927,388,586
375,163 Syracuse Walk,"Long Beach, CA",204,3,1.1,1432,1299000,907,108,488
376,20200 Ruston Road,"Woodland Hills, CA",410,4,2.1,2364,1050000,444,36,489
377,23056 Leonora Drive,"Woodland Hills, CA",410,3,4,2890,1475000,510,36,489
378,15529 LA MAIDA Street,"Encino, CA",114,3,2,1445,1150000,796,15,462
379,7332 PACIFIC VIEW Drive,"Los Angeles, CA",207,3,2,1400,1395000,996,388,586
380,9151 DINSDALE Street,"Downey, CA",103,4,5,4329,1400000,323,18,430
381,11260 REGENT Street,"Los Angeles, CA",207,3,2,1771,1195000,675,388,586
382,5356 OVERING Drive,"Woodland Hills, CA",410,4,5,2934,1249000,426,36,489
383,690 Rim Road Road,"Pasadena, CA",274,3,2.1,2569,1250000,487,29,594
384,5853 Flambeau Road,"Rancho Palos Verdes, CA",301,3,2,1612,1289000,800,10,670
385,434 Newport Avenue,"Long Beach, CA",204,7,6,3200,1450000,453,108,488
386,4401 Leydon Avenue,"Woodland Hills, CA",410,6,3.1,3070,1350000,440,36,489
387,5326 S MULLEN Avenue,"Los Angeles, CA",207,3,2,1677,1149000,685,388,586
388,3716 LOADSTONE Drive,"Sherman Oaks, CA",346,2,2,1628,995000,611,14,654
389,3515 FERNCROFT Road,"Los Angeles, CA",207,3,2.1,1223,999999,818,388,586
390,3760 ROSEWOOD Avenue,"Los Angeles, CA",207,2,1.1,1274,1325000,1040,388,586
391,2160 Clifford Street,"Los Angeles, CA",207,2,2.1,1774,1125000,634,388,586
392,620 FLINT Avenue,"Long Beach, CA",204,3,3,2596,1250000,482,108,488
393,3145 Chadney Drive,"Glendale, CA",126,3,2,1861,1184888,637,19,690
394,261 N Canyon Boulevard,"Monrovia, CA",221,4,5.1,3677,1329900,362,16,506
395,17459 Hatteras Street,"Encino, CA",114,5,4,2200,999000,454,15,462
396,5150 Windermere Avenue,"Los Angeles, CA",207,4,2.1,2031,1380000,679,388,586
397,21047 Dumetz Road,"Woodland Hills, CA",410,4,4.1,3154,1119000,355,36,489
398,3274 Garden Avenue,"Los Angeles, CA",207,4,3,2500,1255000,502,388,586
399,10126 Vanalden Avenue,"Northridge, CA",247,4,3,3176,999900,315,18,372
400,1847 E DEL MAR Boulevard,"Pasadena, CA",274,3,2,1052,995000,946,29,594
401,22727 Benner Avenue,"Torrance, CA",376,5,3,2388,1399000,586,22,516
402,2879 SOPER Drive,"Los Angeles, CA",207,3,2,1827,1350000,739,388,586
403,29004 Acanthus Court,"Agoura Hills, CA",3,5,3.1,3146,1249000,397,11,421
404,279 W Kenneth Road,"Glendale, CA",126,4,2.1,2398,1349000,563,19,690
405,8338 Standard Place,"Sunland, CA",364,4,5,3343,995000,298,10,545
406,959 W Hillcrest Boulevard,"Monrovia, CA",221,4,2.1,2680,1138000,425,16,506
407,3020 Sagamore Way,"Los Angeles, CA",207,3,3,1954,1075000,550,388,586
408,5100 Alhama Drive,"Woodland Hills, CA",410,5,4,3009,1254888,417,36,489
409,1530 N Hibiscus Avenue,"Azusa, CA",23,5,4.1,4584,1349000,294,12,355
410,1804 Calle Belleza,"Rowland Heights, CA",315,4,3,3126,1148000,367,23,340
411,2050 Bel Aire Drive,"Glendale, CA",126,3,3.1,2106,1349900,641,19,690
412,10937 Pickford Way,"Culver City, CA",94,2,1,1053,1050000,997,10,811
413,13338 Sylvan Street,"Valley Glen, CA",385,4,3,2324,1174950,506,6,467
414,2432 E Orange Grove Boulevard,"Pasadena, CA",274,4,2,2097,1259000,600,29,594
415,22526 Friar Street,"Woodland Hills, CA",410,5,3.1,2862,1349000,471,36,489
416,30050 Sagecrest Way,"Castaic, CA",70,5,4.1,3154,1160000,368,12,334
417,947 Kingsley Drive,"Arcadia, CA",16,3,2,2074,1299990,627,12,679
418,440 Prospect Avenue,"Monrovia, CA",221,3,2.1,2728,1250000,458,16,506
419,9659 E Camino Real Avenue,"Arcadia, CA",16,5,6,3543,1350000,381,12,679
420,817 Terraine Avenue,"Long Beach, CA",204,3,2,1817,1189000,654,108,488
421,5207 Nestle Avenue,"Tarzana, CA",366,4,3,2455,1295000,527,10,503
422,824 N Parish Place,"Burbank, CA",52,4,3,2012,1099000,546,19,576
423,4500 Stark Avenue,"Woodland Hills, CA",410,3,2.1,2061,1250000,607,36,489
424,20656 Shepherd Hills Drive,"Diamond Bar, CA",102,5,6,3467,1480000,427,26,382
425,1734 Vallecito Drive,"Hacienda Heights, CA",136,5,6,5629,1480000,263,19,390
426,1149 S LUCERNE,"Los Angeles, CA",207,3,2,1700,1395000,821,388,586
427,4825 Newcastle Avenue,"Encino, CA",114,3,2.1,2202,1195000,543,15,462
428,3904 S Sycamore Avenue,"Los Angeles, CA",207,5,5,3506,1395000,398,388,586
429,1724 S BEDFORD Street,"Los Angeles, CA",207,3,2,1467,1495000,1019,388,586
430,18771 Juniper Springs Drive,"Canyon Country, CA",63,4,3.1,3144,1050000,334,27,327
431,359 Orizaba Avenue,"Long Beach, CA",204,5,4,2126,1299000,611,108,488
432,6749 GILL Way,"Los Angeles, CA",207,3,4,1859,1199000,645,388,586
433,8410 Grenoble Street,"Sunland, CA",364,4,2,1990,1135000,570,10,545
434,1045 El Vago Street,"La Canada Flintridge, CA",165,3,2,1818,1399000,770,5,782
435,912 Adelante Avenue,"Los Angeles, CA",207,3,2,1530,995000,650,388,586
436,1131 Volante Drive,"Arcadia, CA",16,3,2,1973,1258888,638,12,679
437,6222 Mammoth Avenue,"Van Nuys, CA",387,4,4,2619,1099000,420,25,544
438,3032 Future Place,"Los Angeles, CA",207,5,3,2142,1100000,514,388,586
439,1028 N Valley Street,"Burbank, CA",52,4,4,2097,1445000,689,19,576
440,23361 Aetna Street,"Woodland Hills, CA",410,4,3.2,2481,999999,403,36,489
441,12811 Rubens Avenue,"Los Angeles, CA",207,3,1,1200,1090000,908,388,586
442,2935 WEST VIEW Street,"Los Angeles, CA",207,5,3.1,2374,1350000,569,388,586
443,1731 VERDUGO,"La Canada Flintridge, CA",165,3,2,1432,1395000,974,5,782
444,215 Granada Avenue,"Long Beach, CA",204,2,2,1145,1100000,961,108,488
445,700 S Trona Avenue,"West Covina, CA",397,5,2,2843,1050000,369,46,353
446,669 W Glenoaks Boulevard,"Glendale, CA",126,3,2,1391,1050000,755,19,690
447,15980 Valley Wood Road,"Sherman Oaks, CA",346,3,2.1,2706,1479900,547,14,654
448,806 NAVY Street,"Santa Monica, CA",337,2,1,860,1395000,1622,2,"1,492"
449,451 Camillo Road,"Sierra Madre, CA",347,3,2,1641,1125000,686,5,692
450,3768 Linden Avenue,"Long Beach, CA",204,4,3,4051,1295000,320,108,488
451,4954 Chimineas Avenue,"Tarzana, CA",366,5,4.1,3262,1349000,414,10,503
452,5023 Doman Avenue,"Tarzana, CA",366,3,2,1890,998000,528,10,503
453,812 N Electric Avenue,"Alhambra, CA",6,5,3,2629,1088000,414,11,539
454,21205 Sundance Street,"Walnut, CA",395,3,3,2479,998000,403,14,405
455,1029 Arlington Avenue,"Los Angeles, CA",207,5,1.1,2252,1199000,532,388,586
456,2720 Somerset Place,"Rowland Heights, CA",315,5,4.1,3300,1350000,409,23,340
457,202 N SERRANO Avenue,"Los Angeles, CA",207,3,2,1554,1050000,676,388,586
458,10009 WESTWANDA Drive,"Beverly Hills, CA",35,2,2,1200,1150000,958,4,"1,054"
459,5436 GEYSER Avenue,"Tarzana, CA",366,3,2,1764,1189000,674,10,503
460,1126 MAGNOLIA Avenue,"Los Angeles, CA",207,4,2.1,2092,1100000,526,388,586
461,1731 WESTMORELAND,"Los Angeles, CA",207,6,3,3439,1250000,363,388,586
462,6440 S Holt Avenue,"Los Angeles, CA",207,4,3.1,3101,1400000,451,388,586
463,4830 Sawtelle Blvd,"Culver City, CA",94,2,2,1319,1029999,781,10,811
464,5336 Ethel Avenue,"Sherman Oaks, CA",346,3,2.1,1875,1399000,746,14,654
465,44 W Bonita Avenue,"Sierra Madre, CA",347,2,2,1262,1100000,872,5,692
466,4221 DON JOSE Drive,"Los Angeles, CA",207,3,3,2186,1410000,645,388,586
467,3343 ROWENA Avenue,"Los Angeles, CA",207,2,2.1,1538,1175000,764,388,586
468,4841 Minden Place,"Los Angeles, CA",207,4,3.1,2433,1449000,596,388,586
469,5674 Towers Street,"Torrance, CA",376,4,2,1784,1120000,628,22,516
470,1335 N New Hampshire Avenue,"Los Angeles, CA",207,2,2,2024,1499000,741,388,586
471,4219 E 6TH Street,"Long Beach, CA",204,4,3,2013,995000,494,108,488
472,706 MARR Street,"Venice, CA",389,1,1,499,1194000,2393,7,"1,440"
473,5234 LENNOX Avenue,"Sherman Oaks, CA",346,3,2,1942,1298000,668,14,654
474,3469 MANDEVILLE CANYON Road,"Los Angeles, CA",207,4,3,2340,1399000,598,388,586
475,1109 CORONADO Terrace,"Los Angeles, CA",207,4,3,2162,1479000,684,388,586
476,3062 GLENHURST Avenue,"Los Angeles, CA",207,2,2,1163,999000,859,388,586
477,1028 S WILTON Place,"Los Angeles, CA",207,4,2,2578,1349000,523,388,586
478,4606 SAN FELICIANO Drive,"Woodland Hills, CA",410,4,3.1,2830,1299000,459,36,489
479,565 Laguna Road,"Pasadena, CA",274,4,4,2730,1788800,655,29,594
480,5202 S Chariton Avenue,"Inglewood, CA",155,4,3,3415,1899999,556,16,536
481,5923 W 76th Street,"Westchester, CA",400,3,2,2200,1750000,795,1,795
482,12147 Tiara Street,"Valley Village, CA",386,6,4.1,3936,1800000,457,5,564
483,435 N ARDEN,"Los Angeles, CA",207,4,3,2425,1699000,701,388,586
484,825 S MUIRFIELD Road,"Los Angeles, CA",207,3,2,1928,1925000,998,388,586
485,10327 LAURISTON Avenue,"Los Angeles, CA",207,2,2,1267,1699000,1341,388,586
486,432 E Sacramento Street,"Altadena, CA",10,4,4.1,3198,1600000,500,16,578
487,253 Seville Court,"Glendora, CA",127,4,4.1,4472,1612990,361,19,407
488,700 Alabama Street,"San Gabriel, CA",323,4,4,2825,1800000,637,20,515
489,611 N CURSON Avenue,"Los Angeles, CA",207,2,1,957,1499000,1566,388,586
490,2355 OCEAN Avenue,"Venice, CA",389,2,2,1600,1700000,1063,7,"1,440"
491,2401 W 102ND Street,"Inglewood, CA",155,4,2,2900,1600000,552,16,536
492,351 Daroca Avenue,"Long Beach, CA",204,3,2,1550,1590000,1026,108,488
493,160 Club Road,"Pasadena, CA",274,4,3,3122,1499900,480,29,594
494,3908 Carpenter Avenue,"Studio City, CA",360,3,2,1762,1585000,900,5,723
495,2449 Via Cielo,"Hacienda Heights, CA",136,7,5.2,5326,1588000,298,19,390
496,2528 Semana,"La Verne, CA",176,5,6.1,5640,1748800,310,8,334
497,1347 5th Avenue,"Los Angeles, CA",207,4,1.1,2317,1518800,656,388,586
498,23283 Erwin Street,"Woodland Hills, CA",410,4,2.1,3500,1699000,485,36,489
499,3831 ALOHA Street,"Los Angeles, CA",207,3,2,1776,1650000,929,388,586
500,126 N MARTEL Avenue,"Los Angeles, CA",207,3,2,2200,1795000,816,388,586
501,14701 HARTSOOK Street,"Sherman Oaks, CA",346,5,4.1,4380,1898000,433,14,654
502,3603 SEAHORN Drive,"Malibu, CA",212,3,2,1872,1995000,1066,3,760
503,2020 CASTILIAN Drive,"Los Angeles, CA",207,3,3,2555,1899000,743,388,586
504,271 LA FOLLETTE Drive,"Los Angeles, CA",207,4,3,1820,1599000,879,388,586
505,631 Caleb Street,"Glendale, CA",126,5,3.1,5001,1595000,319,19,690
506,14 Mustang Road,"Rancho Palos Verdes, CA",301,3,3,3050,1790000,587,10,670
507,12802 Albers Street,"Valley Village, CA",386,4,3,2142,1549000,723,5,564
508,14720 Horticultural Drive,"Hacienda Heights, CA",136,4,6,4351,1680000,386,19,390
509,1932 S CRESCENT HEIGHTS,"Los Angeles, CA",207,3,2.1,2092,1649999,789,388,586
510,2335 Kenilworth Avenue,"Los Angeles, CA",207,3,2.1,1996,1999999,1002,388,586
511,28315 San Nicolas Drive,"Rancho Palos Verdes, CA",301,4,2.1,2109,1898000,900,10,670
512,5028 Sunnyslope Avenue,"Sherman Oaks, CA",346,4,4.1,3181,1899900,597,14,654
513,445 N SWEETZER Avenue,"Los Angeles, CA",207,4,3,2089,1650000,790,388,586
514,12454 RUBENS Avenue,"Los Angeles, CA",207,4,4,2100,1550000,738,388,586
515,1348 Wierfield Drive,"Pasadena, CA",274,5,5,4614,1698000,368,29,594
516,308 N Francisca Avenue,"Redondo Beach, CA",305,4,3,1718,1599000,931,6,"1,014"
517,239 N Alta Vista Avenue,"Monrovia, CA",221,4,4.1,3495,1739000,498,16,506
518,1645 GOLDEN GATE Avenue,"Los Angeles, CA",207,4,2,2562,1995000,779,388,586
519,4 Chaparral Lane,"Rancho Palos Verdes, CA",301,4,4.1,3583,1888000,527,10,670
520,1724 S BEDFORD Street,"Los Angeles, CA",207,3,2,1467,1495000,1019,388,586
521,5314 Middlecrest Road,"Rancho Palos Verdes, CA",301,4,3.1,2788,1890000,678,10,670
522,2700 COOLIDGE Avenue,"Los Angeles, CA",207,4,3,2580,1695000,657,388,586
523,8300 Saran Drive,"Playa del Rey, CA",289,3,3,2852,1695000,594,2,633
524,2511 Hermosita Drive,"Glendale, CA",126,4,4,3038,1995000,657,19,690
525,1225 Oaklawn Road,"Arcadia, CA",16,2,2,2595,1980000,763,12,679
526,245 W Naomi Avenue,"Arcadia, CA",16,4,2,2029,1898000,935,12,679
527,3570 Heroic Drive,"Rancho Palos Verdes, CA",301,3,2,1922,1550000,806,10,670
528,2400 Via Carrillo,"Palos Verdes Estates, CA",269,5,2.1,3146,1849000,588,2,590
529,13426 Lanning Drive,"Whittier, CA",404,7,3,2101,1599900,761,48,427
530,4237 Hazeltine Avenue,"Sherman Oaks, CA",346,3,2,2077,1699000,818,14,654
531,5423 Buffalo Avenue,"Sherman Oaks, CA",346,3,3,2500,1699000,680,14,654
532,16031 Live Oak Springs Canyon Road,"Canyon Country, CA",63,3,2,1857,1900000,1023,27,327
533,2758 BURKSHIRE Avenue,"Los Angeles, CA",207,4,2.1,1953,1795000,919,388,586
534,3400 CLUB Drive,"Los Angeles, CA",207,3,2,2029,1595000,786,388,586
535,4411 W Jacaranda Avenue,"Burbank, CA",52,4,3,2300,1599000,695,19,576
536,1114 Oak Knoll Road,"Pomona, CA",290,6,5,4605,1600000,347,49,363
537,2114 BUTLER Avenue,"Los Angeles, CA",207,3,3.1,2367,1649000,697,388,586
538,708 Nowita Place,"Venice, CA",389,3,2,1250,1550000,1240,7,"1,440"
539,10459 Camarillo Street,"Toluca Lake, CA",374,3,2.1,2641,1549000,587,1,587
540,10046 La Canada Way,"Shadow Hills, CA",344,6,7,5265,1980000,376,3,360
541,2150 Melville Drive,"San Marino, CA",328,4,2,2334,1799000,771,4,771
542,12015 Mirabe Way,"Porter Ranch, CA",292,5,4,3363,1649995,491,12,383
543,62 62nd Place,"Long Beach, CA",204,3,4,2196,1599000,728,108,488
544,1701 Havemeyer Lane,"Redondo Beach, CA",305,2,1,878,1550000,1765,6,"1,014"
545,2052 Rusty Spur Road,"Diamond Bar, CA",102,6,6.1,4990,1999000,401,26,382
546,1335 N New Hampshire Avenue,"Los Angeles, CA",207,2,2,2024,1499000,741,388,586
547,1763 S GARTH Avenue,"Los Angeles, CA",207,3,2,1723,1600000,929,388,586
548,130 WAVECREST Avenue,"Venice, CA",389,1,1,848,1645000,1940,7,"1,440"
549,1617 S SHERBOURNE Drive,"Los Angeles, CA",207,3,2,2013,1752000,870,388,586
550,620 VERNON Avenue,"Venice, CA",389,3,2,1600,1625000,1016,7,"1,440"
551,3923 BLEDSOE Avenue,"Los Angeles, CA",207,3,3,2318,1570000,677,388,586
552,9617 YOAKUM Drive,"Beverly Hills, CA",35,3,2,1530,1795000,1173,4,"1,054"
553,3423 Barhite Street,"Pasadena, CA",274,3,2,2358,1599000,678,29,594
554,1311 Braeridge Drive,"Beverly Hills, CA",35,3,2.1,1360,1599000,1176,4,"1,054"
555,820 9th Street,"Hermosa Beach, CA",142,3,2,1894,1499000,791,1,791
556,8060 Clinton Street,"Los Angeles, CA",207,3,3.1,1816,1995000,1099,388,586
557,20445 Holcroft Drive,"Walnut, CA",395,5,4,4201,1550000,369,14,405
558,3 Skyline Drive,"Burbank, CA",52,4,3.1,3692,1550000,420,19,576
559,5506 VENICE,"Los Angeles, CA",207,2,2,2184,1600000,733,388,586
560,28327 FOOTHILL Drive,"Agoura Hills, CA",3,4,3,3697,1975000,534,11,421
561,12853 WALSH Avenue,"Los Angeles, CA",207,4,3,2536,1998000,788,388,586
562,9270 AIRDROME Street,"Los Angeles, CA",207,3,2,1897,1795000,946,388,586
563,10630 FLAXTON Street,"Culver City, CA",94,3,2,1918,1799000,938,10,811
564,154 N LE DOUX Road,"Beverly Hills, CA",35,3,2,1984,1799000,907,4,"1,054"
565,433 S WILTON Place,"Los Angeles, CA",207,3,3,2816,1585000,563,388,586
566,918 Appalachian,"Claremont, CA",81,5,4.1,4502,1598800,355,11,395
567,450 N Paulina Avenue,"Redondo Beach, CA",305,4,2,1792,1749000,976,6,"1,014"
568,3744 Military Avenue,"Los Angeles, CA",207,4,3,1759,1545000,878,388,586
569,122 W Le Roy Avenue,"Arcadia, CA",16,5,4.1,3787,1888888,499,12,679
570,20151 Via Medici,"Porter Ranch, CA",292,5,5,4721,1850000,392,12,383
571,4938 SHENANDOAH Avenue,"Los Angeles, CA",207,5,5,3342,1775000,531,388,586
572,11418 SEGRELL Way,"Culver City, CA",94,3,3,1835,1549000,844,10,811
573,1253 S STANLEY Avenue,"Los Angeles, CA",207,5,4,2300,1999000,869,388,586
574,1736 ENSLEY Avenue,"Los Angeles, CA",207,3,2,1661,1895000,1141,388,586
575,1628 Wayne Avenue,"South Pasadena, CA",355,4,3,2171,1887000,869,5,613
576,14712 Addison Street,"Sherman Oaks, CA",346,4,5,2700,1865000,691,14,654
577,4046 STRAWBERRY Place,"Encino, CA",114,5,5,7800,1895000,243,15,462
578,657 LILLIAN Way,"Los Angeles, CA",207,2,2,1352,1649000,1220,388,586
579,3818 BENEDICT CANYON Drive,"Sherman Oaks, CA",346,4,3.1,3279,1795000,547,14,654
580,3442 CAROLINE Avenue,"Culver City, CA",94,3,4,2722,1995000,733,10,811
581,8011 FAREHOLM Drive,"Los Angeles, CA",207,3,2,1416,1698000,1199,388,586
582,3892 FRANKLIN Avenue,"Los Angeles, CA",207,3,3,2675,1990000,744,388,586
583,5659 HOLLY OAK Drive,"Los Angeles, CA",207,4,5,2871,1698000,591,388,586
584,4817 CARPENTER Avenue,"Valley Village, CA",386,3,3,3097,1799000,581,5,564
585,250 Monte Vista Lane,"Sierra Madre, CA",347,4,2,2642,1795000,679,5,692
586,11948 Beatrice,"Culver City, CA",94,4,4,3035,1999999,659,10,811
587,401 N Martel Avenue,"Los Angeles, CA",207,3,2,1621,1599000,986,388,586
588,15433 Tetley St,"Rowland Heights, CA",315,5,5,4503,1500000,333,23,340
589,23860 Canyon Vista,"Diamond Bar, CA",102,6,4,4368,1798000,412,26,382
590,4339 GENTRY Avenue,"Studio City, CA",360,4,3.1,3048,1649000,541,5,723
591,1370 Bentley Court,"West Covina, CA",397,5,5,4403,1800000,409,46,353
592,5320 IRONWOOD Street,"Rancho Palos Verdes, CA",301,4,3,1929,1525000,791,10,670
593,1390 AVENIDA DE CORTEZ,"Pacific Palisades, CA",263,3,2,2097,1700000,811,2,771
594,6241 MARYLAND Drive,"Los Angeles, CA",207,3,2,2350,1950000,830,388,586
595,4419 PARK ALISAL,"Calabasas, CA",54,5,3.1,3291,1579000,480,4,419
596,2923 GRAYSON Avenue,"Venice, CA",389,3,2,2055,1975000,961,7,"1,440"
597,3480 Troy Drive,"Los Angeles, CA",207,3,2.1,1850,1625000,878,388,586
598,2954 Zane Grey,"Altadena, CA",10,5,6,4359,1899000,436,16,578
599,19170 Hastings St,"Rowland Heights, CA",315,7,6.1,4824,1498000,311,23,340
